Mie Scattering and Absorption for 0Au_100Ag 60nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.001142 0.005247
280.00 0.000920 0.004831
290.00 0.000673 0.004242
300.00 0.000432 0.003499
310.00 0.000129 0.001968
320.00 0.000056 0.001320
330.00 0.000300 0.001517
340.00 0.000931 0.002046
350.00 0.002511 0.003824
360.00 0.007043 0.005730
370.00 0.021385 0.011640
380.00 0.029644 0.012510
390.00 0.014018 0.004845
400.00 0.006883 0.002024
410.00 0.004021 0.001036
420.00 0.002645 0.000611
430.00 0.001880 0.000397
440.00 0.001409 0.000277
450.00 0.001098 0.000203
460.00 0.000880 0.000155
470.00 0.000721 0.000122
480.00 0.000601 0.000099
490.00 0.000509 0.000082
500.00 0.000436 0.000069
510.00 0.000377 0.000059
520.00 0.000329 0.000051
530.00 0.000289 0.000045
540.00 0.000256 0.000040
550.00 0.000227 0.000035
560.00 0.000203 0.000032
570.00 0.000183 0.000029
580.00 0.000165 0.000026
590.00 0.000149 0.000024
600.00 0.000136 0.000022
610.00 0.000124 0.000021
620.00 0.000113 0.000019
630.00 0.000104 0.000018
640.00 0.000095 0.000017
650.00 0.000088 0.000016
660.00 0.000081 0.000015
670.00 0.000075 0.000014
680.00 0.000069 0.000013
690.00 0.000064 0.000013
700.00 0.000060 0.000012
710.00 0.000056 0.000011
720.00 0.000052 0.000011
730.00 0.000049 0.000011
740.00 0.000046 0.000010
750.00 0.000043 0.000010
760.00 0.000040 0.000009
770.00 0.000038 0.000009
780.00 0.000035 0.000009
790.00 0.000033 0.000008
800.00 0.000031 0.000008
810.00 0.000030 0.000008
820.00 0.000028 0.000008
830.00 0.000026 0.000007
840.00 0.000025 0.000007
850.00 0.000024 0.000007
860.00 0.000022 0.000007
870.00 0.000021 0.000007
880.00 0.000020 0.000006
890.00 0.000019 0.000006
900.00 0.000018 0.000006
910.00 0.000017 0.000006
920.00 0.000017 0.000006
930.00 0.000016 0.000006
940.00 0.000015 0.000006
950.00 0.000014 0.000005
960.00 0.000014 0.000005
970.00 0.000013 0.000005
980.00 0.000013 0.000005
990.00 0.000012 0.000005
1000.00 0.000011 0.000005
1010.00 0.000011 0.000005
1020.00 0.000010 0.000005
1030.00 0.000010 0.000005
1040.00 0.000010 0.000005
1050.00 0.000009 0.000005
1060.00 0.000009 0.000004
1070.00 0.000009 0.000004
1080.00 0.000008 0.000004
1090.00 0.000008 0.000004
1100.00 0.000008 0.000004
1110.00 0.000007 0.000004
1120.00 0.000007 0.000004
1130.00 0.000007 0.000004
1140.00 0.000006 0.000004
1150.00 0.000006 0.000004
1160.00 0.000006 0.000004
1170.00 0.000006 0.000004
1180.00 0.000006 0.000004
1190.00 0.000005 0.000004
1200.00 0.000005 0.000004
