Mie Scattering and Absorption for 95Au_5Ag 20nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000003 0.000178
280.00 0.000003 0.000162
290.00 0.000002 0.000149
300.00 0.000002 0.000138
310.00 0.000002 0.000129
320.00 0.000001 0.000121
330.00 0.000001 0.000116
340.00 0.000001 0.000111
350.00 0.000001 0.000109
360.00 0.000001 0.000108
370.00 0.000001 0.000108
380.00 0.000001 0.000107
390.00 0.000001 0.000106
400.00 0.000001 0.000105
410.00 0.000001 0.000103
420.00 0.000000 0.000102
430.00 0.000000 0.000101
440.00 0.000000 0.000101
450.00 0.000000 0.000104
460.00 0.000000 0.000109
470.00 0.000000 0.000119
480.00 0.000000 0.000132
490.00 0.000000 0.000144
500.00 0.000001 0.000146
510.00 0.000001 0.000126
520.00 0.000001 0.000093
530.00 0.000001 0.000064
540.00 0.000000 0.000043
550.00 0.000000 0.000030
560.00 0.000000 0.000021
570.00 0.000000 0.000016
580.00 0.000000 0.000012
590.00 0.000000 0.000010
600.00 0.000000 0.000008
610.00 0.000000 0.000006
620.00 0.000000 0.000005
630.00 0.000000 0.000005
640.00 0.000000 0.000004
650.00 0.000000 0.000003
660.00 0.000000 0.000003
670.00 0.000000 0.000003
680.00 0.000000 0.000002
690.00 0.000000 0.000002
700.00 0.000000 0.000002
710.00 0.000000 0.000002
720.00 0.000000 0.000002
730.00 0.000000 0.000002
740.00 0.000000 0.000001
750.00 0.000000 0.000001
760.00 0.000000 0.000001
770.00 0.000000 0.000001
780.00 0.000000 0.000001
790.00 0.000000 0.000001
800.00 0.000000 0.000001
810.00 0.000000 0.000001
820.00 0.000000 0.000001
830.00 0.000000 0.000001
840.00 0.000000 0.000001
850.00 0.000000 0.000001
860.00 0.000000 0.000001
870.00 0.000000 0.000001
880.00 0.000000 0.000001
890.00 0.000000 0.000001
900.00 0.000000 0.000001
910.00 0.000000 0.000001
920.00 0.000000 0.000001
930.00 0.000000 0.000001
940.00 0.000000 0.000001
950.00 0.000000 0.000000
960.00 0.000000 0.000000
970.00 0.000000 0.000000
980.00 0.000000 0.000000
990.00 0.000000 0.000000
1000.00 0.000000 0.000000
1010.00 0.000000 0.000000
1020.00 0.000000 0.000000
1030.00 0.000000 0.000000
1040.00 0.000000 0.000000
1050.00 0.000000 0.000000
1060.00 0.000000 0.000000
1070.00 0.000000 0.000000
1080.00 0.000000 0.000000
1090.00 0.000000 0.000000
1100.00 0.000000 0.000000
1110.00 0.000000 0.000000
1120.00 0.000000 0.000000
1130.00 0.000000 0.000000
1140.00 0.000000 0.000000
1150.00 0.000000 0.000000
1160.00 0.000000 0.000000
1170.00 0.000000 0.000000
1180.00 0.000000 0.000000
1190.00 0.000000 0.000000
1200.00 0.000000 0.000000
