Mie Scattering and Absorption for 20Au_80Ag 20nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000002 0.000211
280.00 0.000002 0.000196
290.00 0.000002 0.000184
300.00 0.000001 0.000173
310.00 0.000001 0.000165
320.00 0.000001 0.000159
330.00 0.000001 0.000156
340.00 0.000001 0.000155
350.00 0.000001 0.000160
360.00 0.000001 0.000187
370.00 0.000001 0.000256
380.00 0.000002 0.000384
390.00 0.000004 0.000533
400.00 0.000005 0.000502
410.00 0.000004 0.000318
420.00 0.000003 0.000182
430.00 0.000002 0.000109
440.00 0.000002 0.000070
450.00 0.000001 0.000048
460.00 0.000001 0.000035
470.00 0.000001 0.000026
480.00 0.000001 0.000020
490.00 0.000001 0.000016
500.00 0.000000 0.000013
510.00 0.000000 0.000011
520.00 0.000000 0.000009
530.00 0.000000 0.000008
540.00 0.000000 0.000007
550.00 0.000000 0.000006
560.00 0.000000 0.000005
570.00 0.000000 0.000005
580.00 0.000000 0.000004
590.00 0.000000 0.000004
600.00 0.000000 0.000004
610.00 0.000000 0.000003
620.00 0.000000 0.000003
630.00 0.000000 0.000003
640.00 0.000000 0.000003
650.00 0.000000 0.000002
660.00 0.000000 0.000002
670.00 0.000000 0.000002
680.00 0.000000 0.000002
690.00 0.000000 0.000002
700.00 0.000000 0.000002
710.00 0.000000 0.000002
720.00 0.000000 0.000002
730.00 0.000000 0.000002
740.00 0.000000 0.000001
750.00 0.000000 0.000001
760.00 0.000000 0.000001
770.00 0.000000 0.000001
780.00 0.000000 0.000001
790.00 0.000000 0.000001
800.00 0.000000 0.000001
810.00 0.000000 0.000001
820.00 0.000000 0.000001
830.00 0.000000 0.000001
840.00 0.000000 0.000001
850.00 0.000000 0.000001
860.00 0.000000 0.000001
870.00 0.000000 0.000001
880.00 0.000000 0.000001
890.00 0.000000 0.000001
900.00 0.000000 0.000001
910.00 0.000000 0.000001
920.00 0.000000 0.000001
930.00 0.000000 0.000001
940.00 0.000000 0.000001
950.00 0.000000 0.000001
960.00 0.000000 0.000001
970.00 0.000000 0.000001
980.00 0.000000 0.000001
990.00 0.000000 0.000001
1000.00 0.000000 0.000001
1010.00 0.000000 0.000001
1020.00 0.000000 0.000001
1030.00 0.000000 0.000001
1040.00 0.000000 0.000001
1050.00 0.000000 0.000001
1060.00 0.000000 0.000001
1070.00 0.000000 0.000001
1080.00 0.000000 0.000001
1090.00 0.000000 0.000001
1100.00 0.000000 0.000000
1110.00 0.000000 0.000000
1120.00 0.000000 0.000000
1130.00 0.000000 0.000000
1140.00 0.000000 0.000000
1150.00 0.000000 0.000000
1160.00 0.000000 0.000000
1170.00 0.000000 0.000000
1180.00 0.000000 0.000000
1190.00 0.000000 0.000000
1200.00 0.000000 0.000000
