Mie Scattering and Absorption for 85Au_15Ag 40nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000194 0.001674
280.00 0.000168 0.001549
290.00 0.000144 0.001437
300.00 0.000124 0.001338
310.00 0.000107 0.001252
320.00 0.000093 0.001180
330.00 0.000081 0.001120
340.00 0.000071 0.001075
350.00 0.000062 0.001042
360.00 0.000056 0.001021
370.00 0.000050 0.001010
380.00 0.000046 0.001006
390.00 0.000043 0.001005
400.00 0.000040 0.001005
410.00 0.000038 0.001005
420.00 0.000036 0.001006
430.00 0.000034 0.001013
440.00 0.000033 0.001030
450.00 0.000032 0.001066
460.00 0.000033 0.001123
470.00 0.000035 0.001190
480.00 0.000039 0.001225
490.00 0.000043 0.001162
500.00 0.000044 0.000979
510.00 0.000040 0.000742
520.00 0.000035 0.000534
530.00 0.000030 0.000381
540.00 0.000026 0.000278
550.00 0.000022 0.000208
560.00 0.000019 0.000160
570.00 0.000017 0.000127
580.00 0.000015 0.000103
590.00 0.000013 0.000085
600.00 0.000012 0.000072
610.00 0.000011 0.000061
620.00 0.000010 0.000053
630.00 0.000009 0.000047
640.00 0.000008 0.000041
650.00 0.000008 0.000037
660.00 0.000007 0.000033
670.00 0.000006 0.000030
680.00 0.000006 0.000027
690.00 0.000005 0.000025
700.00 0.000005 0.000023
710.00 0.000005 0.000021
720.00 0.000004 0.000020
730.00 0.000004 0.000019
740.00 0.000004 0.000017
750.00 0.000004 0.000016
760.00 0.000003 0.000015
770.00 0.000003 0.000015
780.00 0.000003 0.000014
790.00 0.000003 0.000013
800.00 0.000003 0.000012
810.00 0.000003 0.000012
820.00 0.000002 0.000011
830.00 0.000002 0.000011
840.00 0.000002 0.000010
850.00 0.000002 0.000010
860.00 0.000002 0.000010
870.00 0.000002 0.000009
880.00 0.000002 0.000009
890.00 0.000002 0.000009
900.00 0.000002 0.000008
910.00 0.000001 0.000008
920.00 0.000001 0.000008
930.00 0.000001 0.000008
940.00 0.000001 0.000007
950.00 0.000001 0.000007
960.00 0.000001 0.000007
970.00 0.000001 0.000007
980.00 0.000001 0.000007
990.00 0.000001 0.000006
1000.00 0.000001 0.000006
1010.00 0.000001 0.000006
1020.00 0.000001 0.000006
1030.00 0.000001 0.000006
1040.00 0.000001 0.000006
1050.00 0.000001 0.000006
1060.00 0.000001 0.000005
1070.00 0.000001 0.000005
1080.00 0.000001 0.000005
1090.00 0.000001 0.000005
1100.00 0.000001 0.000005
1110.00 0.000001 0.000005
1120.00 0.000001 0.000005
1130.00 0.000001 0.000005
1140.00 0.000001 0.000005
1150.00 0.000001 0.000005
1160.00 0.000001 0.000005
1170.00 0.000000 0.000004
1180.00 0.000000 0.000004
1190.00 0.000000 0.000004
1200.00 0.000000 0.000004
