Mie Scattering and Absorption for 40Au_60Ag 30nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000030 0.000727
280.00 0.000026 0.000681
290.00 0.000022 0.000641
300.00 0.000019 0.000606
310.00 0.000017 0.000578
320.00 0.000015 0.000557
330.00 0.000013 0.000543
340.00 0.000011 0.000536
350.00 0.000010 0.000538
360.00 0.000009 0.000549
370.00 0.000009 0.000570
380.00 0.000009 0.000606
390.00 0.000009 0.000664
400.00 0.000011 0.000757
410.00 0.000014 0.000867
420.00 0.000018 0.000917
430.00 0.000019 0.000828
440.00 0.000018 0.000643
450.00 0.000016 0.000462
460.00 0.000013 0.000328
470.00 0.000010 0.000236
480.00 0.000009 0.000175
490.00 0.000007 0.000133
500.00 0.000006 0.000104
510.00 0.000005 0.000083
520.00 0.000005 0.000068
530.00 0.000004 0.000057
540.00 0.000004 0.000048
550.00 0.000003 0.000041
560.00 0.000003 0.000036
570.00 0.000003 0.000031
580.00 0.000002 0.000028
590.00 0.000002 0.000025
600.00 0.000002 0.000022
610.00 0.000002 0.000020
620.00 0.000002 0.000018
630.00 0.000001 0.000017
640.00 0.000001 0.000015
650.00 0.000001 0.000014
660.00 0.000001 0.000013
670.00 0.000001 0.000012
680.00 0.000001 0.000011
690.00 0.000001 0.000011
700.00 0.000001 0.000010
710.00 0.000001 0.000009
720.00 0.000001 0.000009
730.00 0.000001 0.000008
740.00 0.000001 0.000008
750.00 0.000001 0.000008
760.00 0.000001 0.000007
770.00 0.000001 0.000007
780.00 0.000001 0.000007
790.00 0.000000 0.000006
800.00 0.000000 0.000006
810.00 0.000000 0.000006
820.00 0.000000 0.000006
830.00 0.000000 0.000005
840.00 0.000000 0.000005
850.00 0.000000 0.000005
860.00 0.000000 0.000005
870.00 0.000000 0.000005
880.00 0.000000 0.000005
890.00 0.000000 0.000004
900.00 0.000000 0.000004
910.00 0.000000 0.000004
920.00 0.000000 0.000004
930.00 0.000000 0.000004
940.00 0.000000 0.000004
950.00 0.000000 0.000004
960.00 0.000000 0.000004
970.00 0.000000 0.000004
980.00 0.000000 0.000003
990.00 0.000000 0.000003
1000.00 0.000000 0.000003
1010.00 0.000000 0.000003
1020.00 0.000000 0.000003
1030.00 0.000000 0.000003
1040.00 0.000000 0.000003
1050.00 0.000000 0.000003
1060.00 0.000000 0.000003
1070.00 0.000000 0.000003
1080.00 0.000000 0.000003
1090.00 0.000000 0.000003
1100.00 0.000000 0.000003
1110.00 0.000000 0.000003
1120.00 0.000000 0.000003
1130.00 0.000000 0.000002
1140.00 0.000000 0.000002
1150.00 0.000000 0.000002
1160.00 0.000000 0.000002
1170.00 0.000000 0.000002
1180.00 0.000000 0.000002
1190.00 0.000000 0.000002
1200.00 0.000000 0.000002
