Mie Scattering and Absorption for 55Au_45Ag 40nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000176 0.001753
280.00 0.000153 0.001647
290.00 0.000133 0.001550
300.00 0.000116 0.001464
310.00 0.000101 0.001391
320.00 0.000088 0.001330
330.00 0.000078 0.001283
340.00 0.000069 0.001250
350.00 0.000062 0.001232
360.00 0.000056 0.001229
370.00 0.000052 0.001241
380.00 0.000049 0.001267
390.00 0.000048 0.001307
400.00 0.000048 0.001362
410.00 0.000049 0.001438
420.00 0.000053 0.001535
430.00 0.000060 0.001630
440.00 0.000068 0.001648
450.00 0.000072 0.001510
460.00 0.000070 0.001238
470.00 0.000063 0.000941
480.00 0.000054 0.000696
490.00 0.000046 0.000517
500.00 0.000039 0.000391
510.00 0.000033 0.000303
520.00 0.000028 0.000240
530.00 0.000025 0.000194
540.00 0.000022 0.000160
550.00 0.000019 0.000134
560.00 0.000017 0.000114
570.00 0.000015 0.000098
580.00 0.000014 0.000085
590.00 0.000012 0.000075
600.00 0.000011 0.000066
610.00 0.000010 0.000059
620.00 0.000009 0.000054
630.00 0.000009 0.000049
640.00 0.000008 0.000044
650.00 0.000007 0.000041
660.00 0.000007 0.000038
670.00 0.000006 0.000035
680.00 0.000006 0.000032
690.00 0.000005 0.000030
700.00 0.000005 0.000028
710.00 0.000005 0.000027
720.00 0.000004 0.000025
730.00 0.000004 0.000024
740.00 0.000004 0.000022
750.00 0.000004 0.000021
760.00 0.000003 0.000020
770.00 0.000003 0.000019
780.00 0.000003 0.000018
790.00 0.000003 0.000018
800.00 0.000003 0.000017
810.00 0.000002 0.000016
820.00 0.000002 0.000016
830.00 0.000002 0.000015
840.00 0.000002 0.000014
850.00 0.000002 0.000014
860.00 0.000002 0.000013
870.00 0.000002 0.000013
880.00 0.000002 0.000013
890.00 0.000002 0.000012
900.00 0.000002 0.000012
910.00 0.000001 0.000011
920.00 0.000001 0.000011
930.00 0.000001 0.000011
940.00 0.000001 0.000011
950.00 0.000001 0.000010
960.00 0.000001 0.000010
970.00 0.000001 0.000010
980.00 0.000001 0.000010
990.00 0.000001 0.000009
1000.00 0.000001 0.000009
1010.00 0.000001 0.000009
1020.00 0.000001 0.000009
1030.00 0.000001 0.000009
1040.00 0.000001 0.000008
1050.00 0.000001 0.000008
1060.00 0.000001 0.000008
1070.00 0.000001 0.000008
1080.00 0.000001 0.000008
1090.00 0.000001 0.000008
1100.00 0.000001 0.000007
1110.00 0.000001 0.000007
1120.00 0.000001 0.000007
1130.00 0.000001 0.000007
1140.00 0.000001 0.000007
1150.00 0.000001 0.000007
1160.00 0.000001 0.000007
1170.00 0.000000 0.000007
1180.00 0.000000 0.000007
1190.00 0.000000 0.000006
1200.00 0.000000 0.000006
