Mie Scattering and Absorption for 60Au_40Ag 30nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000032 0.000701
280.00 0.000027 0.000654
290.00 0.000024 0.000612
300.00 0.000020 0.000576
310.00 0.000018 0.000546
320.00 0.000016 0.000521
330.00 0.000014 0.000502
340.00 0.000012 0.000488
350.00 0.000011 0.000481
360.00 0.000010 0.000479
370.00 0.000009 0.000482
380.00 0.000009 0.000491
390.00 0.000008 0.000503
400.00 0.000008 0.000520
410.00 0.000008 0.000541
420.00 0.000008 0.000569
430.00 0.000009 0.000599
440.00 0.000010 0.000619
450.00 0.000011 0.000600
460.00 0.000011 0.000526
470.00 0.000010 0.000418
480.00 0.000009 0.000315
490.00 0.000008 0.000234
500.00 0.000007 0.000176
510.00 0.000006 0.000134
520.00 0.000005 0.000105
530.00 0.000004 0.000084
540.00 0.000004 0.000069
550.00 0.000003 0.000057
560.00 0.000003 0.000048
570.00 0.000003 0.000041
580.00 0.000002 0.000036
590.00 0.000002 0.000031
600.00 0.000002 0.000028
610.00 0.000002 0.000025
620.00 0.000002 0.000022
630.00 0.000001 0.000020
640.00 0.000001 0.000018
650.00 0.000001 0.000017
660.00 0.000001 0.000015
670.00 0.000001 0.000014
680.00 0.000001 0.000013
690.00 0.000001 0.000012
700.00 0.000001 0.000011
710.00 0.000001 0.000011
720.00 0.000001 0.000010
730.00 0.000001 0.000009
740.00 0.000001 0.000009
750.00 0.000001 0.000008
760.00 0.000001 0.000008
770.00 0.000001 0.000008
780.00 0.000001 0.000007
790.00 0.000000 0.000007
800.00 0.000000 0.000007
810.00 0.000000 0.000006
820.00 0.000000 0.000006
830.00 0.000000 0.000006
840.00 0.000000 0.000006
850.00 0.000000 0.000005
860.00 0.000000 0.000005
870.00 0.000000 0.000005
880.00 0.000000 0.000005
890.00 0.000000 0.000005
900.00 0.000000 0.000005
910.00 0.000000 0.000004
920.00 0.000000 0.000004
930.00 0.000000 0.000004
940.00 0.000000 0.000004
950.00 0.000000 0.000004
960.00 0.000000 0.000004
970.00 0.000000 0.000004
980.00 0.000000 0.000004
990.00 0.000000 0.000003
1000.00 0.000000 0.000003
1010.00 0.000000 0.000003
1020.00 0.000000 0.000003
1030.00 0.000000 0.000003
1040.00 0.000000 0.000003
1050.00 0.000000 0.000003
1060.00 0.000000 0.000003
1070.00 0.000000 0.000003
1080.00 0.000000 0.000003
1090.00 0.000000 0.000003
1100.00 0.000000 0.000003
1110.00 0.000000 0.000003
1120.00 0.000000 0.000003
1130.00 0.000000 0.000003
1140.00 0.000000 0.000003
1150.00 0.000000 0.000002
1160.00 0.000000 0.000002
1170.00 0.000000 0.000002
1180.00 0.000000 0.000002
1190.00 0.000000 0.000002
1200.00 0.000000 0.000002
