Mie Scattering and Absorption for 95Au_5Ag 30nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000035 0.000645
280.00 0.000030 0.000590
290.00 0.000025 0.000543
300.00 0.000022 0.000501
310.00 0.000019 0.000467
320.00 0.000016 0.000438
330.00 0.000014 0.000416
340.00 0.000012 0.000400
350.00 0.000011 0.000390
360.00 0.000009 0.000384
370.00 0.000009 0.000382
380.00 0.000008 0.000379
390.00 0.000007 0.000375
400.00 0.000007 0.000370
410.00 0.000006 0.000364
420.00 0.000006 0.000358
430.00 0.000005 0.000354
440.00 0.000005 0.000355
450.00 0.000005 0.000362
460.00 0.000004 0.000380
470.00 0.000004 0.000412
480.00 0.000005 0.000457
490.00 0.000006 0.000502
500.00 0.000007 0.000510
510.00 0.000007 0.000444
520.00 0.000007 0.000330
530.00 0.000006 0.000225
540.00 0.000005 0.000151
550.00 0.000004 0.000104
560.00 0.000004 0.000075
570.00 0.000003 0.000055
580.00 0.000003 0.000042
590.00 0.000002 0.000033
600.00 0.000002 0.000027
610.00 0.000002 0.000022
620.00 0.000002 0.000019
630.00 0.000002 0.000016
640.00 0.000001 0.000014
650.00 0.000001 0.000012
660.00 0.000001 0.000011
670.00 0.000001 0.000009
680.00 0.000001 0.000008
690.00 0.000001 0.000008
700.00 0.000001 0.000007
710.00 0.000001 0.000006
720.00 0.000001 0.000006
730.00 0.000001 0.000005
740.00 0.000001 0.000005
750.00 0.000001 0.000005
760.00 0.000001 0.000004
770.00 0.000001 0.000004
780.00 0.000001 0.000004
790.00 0.000000 0.000004
800.00 0.000000 0.000003
810.00 0.000000 0.000003
820.00 0.000000 0.000003
830.00 0.000000 0.000003
840.00 0.000000 0.000003
850.00 0.000000 0.000003
860.00 0.000000 0.000003
870.00 0.000000 0.000002
880.00 0.000000 0.000002
890.00 0.000000 0.000002
900.00 0.000000 0.000002
910.00 0.000000 0.000002
920.00 0.000000 0.000002
930.00 0.000000 0.000002
940.00 0.000000 0.000002
950.00 0.000000 0.000002
960.00 0.000000 0.000002
970.00 0.000000 0.000002
980.00 0.000000 0.000002
990.00 0.000000 0.000002
1000.00 0.000000 0.000002
1010.00 0.000000 0.000002
1020.00 0.000000 0.000001
1030.00 0.000000 0.000001
1040.00 0.000000 0.000001
1050.00 0.000000 0.000001
1060.00 0.000000 0.000001
1070.00 0.000000 0.000001
1080.00 0.000000 0.000001
1090.00 0.000000 0.000001
1100.00 0.000000 0.000001
1110.00 0.000000 0.000001
1120.00 0.000000 0.000001
1130.00 0.000000 0.000001
1140.00 0.000000 0.000001
1150.00 0.000000 0.000001
1160.00 0.000000 0.000001
1170.00 0.000000 0.000001
1180.00 0.000000 0.000001
1190.00 0.000000 0.000001
1200.00 0.000000 0.000001
