Mie Scattering and Absorption for 0Au_100Ag 40nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000124 0.001697
280.00 0.000095 0.001496
290.00 0.000067 0.001270
300.00 0.000042 0.001025
310.00 0.000012 0.000574
320.00 0.000006 0.000423
330.00 0.000034 0.000541
340.00 0.000124 0.000829
350.00 0.000431 0.001750
360.00 0.002108 0.005153
370.00 0.007416 0.013118
380.00 0.001787 0.002469
390.00 0.000684 0.000775
400.00 0.000368 0.000355
410.00 0.000234 0.000198
420.00 0.000164 0.000124
430.00 0.000122 0.000085
440.00 0.000095 0.000061
450.00 0.000076 0.000046
460.00 0.000062 0.000036
470.00 0.000052 0.000029
480.00 0.000044 0.000024
490.00 0.000038 0.000020
500.00 0.000033 0.000017
510.00 0.000029 0.000015
520.00 0.000025 0.000013
530.00 0.000022 0.000011
540.00 0.000020 0.000010
550.00 0.000018 0.000009
560.00 0.000016 0.000008
570.00 0.000015 0.000007
580.00 0.000013 0.000007
590.00 0.000012 0.000006
600.00 0.000011 0.000006
610.00 0.000010 0.000005
620.00 0.000009 0.000005
630.00 0.000008 0.000005
640.00 0.000008 0.000004
650.00 0.000007 0.000004
660.00 0.000007 0.000004
670.00 0.000006 0.000004
680.00 0.000006 0.000003
690.00 0.000005 0.000003
700.00 0.000005 0.000003
710.00 0.000005 0.000003
720.00 0.000004 0.000003
730.00 0.000004 0.000003
740.00 0.000004 0.000003
750.00 0.000004 0.000002
760.00 0.000003 0.000002
770.00 0.000003 0.000002
780.00 0.000003 0.000002
790.00 0.000003 0.000002
800.00 0.000003 0.000002
810.00 0.000002 0.000002
820.00 0.000002 0.000002
830.00 0.000002 0.000002
840.00 0.000002 0.000002
850.00 0.000002 0.000002
860.00 0.000002 0.000002
870.00 0.000002 0.000002
880.00 0.000002 0.000002
890.00 0.000002 0.000002
900.00 0.000002 0.000002
910.00 0.000001 0.000001
920.00 0.000001 0.000001
930.00 0.000001 0.000001
940.00 0.000001 0.000001
950.00 0.000001 0.000001
960.00 0.000001 0.000001
970.00 0.000001 0.000001
980.00 0.000001 0.000001
990.00 0.000001 0.000001
1000.00 0.000001 0.000001
1010.00 0.000001 0.000001
1020.00 0.000001 0.000001
1030.00 0.000001 0.000001
1040.00 0.000001 0.000001
1050.00 0.000001 0.000001
1060.00 0.000001 0.000001
1070.00 0.000001 0.000001
1080.00 0.000001 0.000001
1090.00 0.000001 0.000001
1100.00 0.000001 0.000001
1110.00 0.000001 0.000001
1120.00 0.000001 0.000001
1130.00 0.000001 0.000001
1140.00 0.000001 0.000001
1150.00 0.000001 0.000001
1160.00 0.000001 0.000001
1170.00 0.000000 0.000001
1180.00 0.000000 0.000001
1190.00 0.000000 0.000001
1200.00 0.000000 0.000001
