Mie Scattering and Absorption for 10Au_90Ag 30nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000026 0.000736
280.00 0.000021 0.000675
290.00 0.000017 0.000619
300.00 0.000013 0.000568
310.00 0.000010 0.000522
320.00 0.000007 0.000475
330.00 0.000004 0.000415
340.00 0.000003 0.000431
350.00 0.000008 0.000588
360.00 0.000023 0.000971
370.00 0.000074 0.001926
380.00 0.000194 0.003447
390.00 0.000166 0.002211
400.00 0.000086 0.000911
410.00 0.000050 0.000436
420.00 0.000033 0.000244
430.00 0.000023 0.000153
440.00 0.000017 0.000104
450.00 0.000014 0.000075
460.00 0.000011 0.000057
470.00 0.000009 0.000044
480.00 0.000008 0.000036
490.00 0.000007 0.000029
500.00 0.000006 0.000024
510.00 0.000005 0.000021
520.00 0.000004 0.000018
530.00 0.000004 0.000016
540.00 0.000003 0.000014
550.00 0.000003 0.000012
560.00 0.000003 0.000011
570.00 0.000003 0.000010
580.00 0.000002 0.000009
590.00 0.000002 0.000008
600.00 0.000002 0.000008
610.00 0.000002 0.000007
620.00 0.000002 0.000007
630.00 0.000001 0.000006
640.00 0.000001 0.000006
650.00 0.000001 0.000005
660.00 0.000001 0.000005
670.00 0.000001 0.000005
680.00 0.000001 0.000005
690.00 0.000001 0.000004
700.00 0.000001 0.000004
710.00 0.000001 0.000004
720.00 0.000001 0.000004
730.00 0.000001 0.000004
740.00 0.000001 0.000003
750.00 0.000001 0.000003
760.00 0.000001 0.000003
770.00 0.000001 0.000003
780.00 0.000001 0.000003
790.00 0.000000 0.000003
800.00 0.000000 0.000003
810.00 0.000000 0.000003
820.00 0.000000 0.000002
830.00 0.000000 0.000002
840.00 0.000000 0.000002
850.00 0.000000 0.000002
860.00 0.000000 0.000002
870.00 0.000000 0.000002
880.00 0.000000 0.000002
890.00 0.000000 0.000002
900.00 0.000000 0.000002
910.00 0.000000 0.000002
920.00 0.000000 0.000002
930.00 0.000000 0.000002
940.00 0.000000 0.000002
950.00 0.000000 0.000002
960.00 0.000000 0.000002
970.00 0.000000 0.000002
980.00 0.000000 0.000002
990.00 0.000000 0.000002
1000.00 0.000000 0.000001
1010.00 0.000000 0.000001
1020.00 0.000000 0.000001
1030.00 0.000000 0.000001
1040.00 0.000000 0.000001
1050.00 0.000000 0.000001
1060.00 0.000000 0.000001
1070.00 0.000000 0.000001
1080.00 0.000000 0.000001
1090.00 0.000000 0.000001
1100.00 0.000000 0.000001
1110.00 0.000000 0.000001
1120.00 0.000000 0.000001
1130.00 0.000000 0.000001
1140.00 0.000000 0.000001
1150.00 0.000000 0.000001
1160.00 0.000000 0.000001
1170.00 0.000000 0.000001
1180.00 0.000000 0.000001
1190.00 0.000000 0.000001
1200.00 0.000000 0.000001
