Mie Scattering and Absorption for 10Au_90Ag 40nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000142 0.001776
280.00 0.000117 0.001641
290.00 0.000095 0.001509
300.00 0.000075 0.001384
310.00 0.000057 0.001268
320.00 0.000041 0.001147
330.00 0.000023 0.000989
340.00 0.000018 0.000997
350.00 0.000040 0.001309
360.00 0.000114 0.002053
370.00 0.000342 0.003810
380.00 0.000934 0.007104
390.00 0.001053 0.005980
400.00 0.000579 0.002607
410.00 0.000327 0.001219
420.00 0.000208 0.000667
430.00 0.000145 0.000411
440.00 0.000108 0.000276
450.00 0.000084 0.000197
460.00 0.000067 0.000147
470.00 0.000055 0.000114
480.00 0.000046 0.000091
490.00 0.000039 0.000075
500.00 0.000034 0.000062
510.00 0.000029 0.000053
520.00 0.000026 0.000046
530.00 0.000023 0.000040
540.00 0.000020 0.000035
550.00 0.000018 0.000031
560.00 0.000016 0.000028
570.00 0.000015 0.000025
580.00 0.000013 0.000023
590.00 0.000012 0.000021
600.00 0.000011 0.000019
610.00 0.000010 0.000018
620.00 0.000009 0.000017
630.00 0.000008 0.000015
640.00 0.000008 0.000014
650.00 0.000007 0.000013
660.00 0.000007 0.000013
670.00 0.000006 0.000012
680.00 0.000006 0.000011
690.00 0.000005 0.000011
700.00 0.000005 0.000010
710.00 0.000005 0.000010
720.00 0.000004 0.000009
730.00 0.000004 0.000009
740.00 0.000004 0.000008
750.00 0.000004 0.000008
760.00 0.000003 0.000008
770.00 0.000003 0.000007
780.00 0.000003 0.000007
790.00 0.000003 0.000007
800.00 0.000003 0.000007
810.00 0.000002 0.000006
820.00 0.000002 0.000006
830.00 0.000002 0.000006
840.00 0.000002 0.000006
850.00 0.000002 0.000006
860.00 0.000002 0.000006
870.00 0.000002 0.000005
880.00 0.000002 0.000005
890.00 0.000002 0.000005
900.00 0.000002 0.000005
910.00 0.000001 0.000005
920.00 0.000001 0.000005
930.00 0.000001 0.000005
940.00 0.000001 0.000004
950.00 0.000001 0.000004
960.00 0.000001 0.000004
970.00 0.000001 0.000004
980.00 0.000001 0.000004
990.00 0.000001 0.000004
1000.00 0.000001 0.000004
1010.00 0.000001 0.000004
1020.00 0.000001 0.000004
1030.00 0.000001 0.000004
1040.00 0.000001 0.000004
1050.00 0.000001 0.000004
1060.00 0.000001 0.000003
1070.00 0.000001 0.000003
1080.00 0.000001 0.000003
1090.00 0.000001 0.000003
1100.00 0.000001 0.000003
1110.00 0.000001 0.000003
1120.00 0.000001 0.000003
1130.00 0.000001 0.000003
1140.00 0.000001 0.000003
1150.00 0.000001 0.000003
1160.00 0.000001 0.000003
1170.00 0.000000 0.000003
1180.00 0.000000 0.000003
1190.00 0.000000 0.000003
1200.00 0.000000 0.000003
