Mie Scattering and Absorption for 5Au_95Ag 50nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000474 0.003343
280.00 0.000388 0.003086
290.00 0.000303 0.002796
300.00 0.000223 0.002485
310.00 0.000150 0.002134
320.00 0.000064 0.001562
330.00 0.000037 0.001352
340.00 0.000116 0.001671
350.00 0.000360 0.002457
360.00 0.001077 0.004403
370.00 0.003517 0.009140
380.00 0.008116 0.015337
390.00 0.004843 0.007196
400.00 0.002276 0.002793
410.00 0.001283 0.001349
420.00 0.000828 0.000768
430.00 0.000584 0.000488
440.00 0.000436 0.000335
450.00 0.000340 0.000244
460.00 0.000272 0.000185
470.00 0.000224 0.000145
480.00 0.000187 0.000117
490.00 0.000159 0.000097
500.00 0.000136 0.000081
510.00 0.000118 0.000069
520.00 0.000103 0.000060
530.00 0.000091 0.000053
540.00 0.000081 0.000047
550.00 0.000072 0.000042
560.00 0.000064 0.000037
570.00 0.000058 0.000034
580.00 0.000052 0.000031
590.00 0.000048 0.000028
600.00 0.000043 0.000026
610.00 0.000040 0.000024
620.00 0.000036 0.000023
630.00 0.000033 0.000021
640.00 0.000031 0.000020
650.00 0.000028 0.000019
660.00 0.000026 0.000017
670.00 0.000024 0.000017
680.00 0.000022 0.000016
690.00 0.000021 0.000015
700.00 0.000019 0.000014
710.00 0.000018 0.000013
720.00 0.000017 0.000013
730.00 0.000016 0.000012
740.00 0.000015 0.000012
750.00 0.000014 0.000011
760.00 0.000013 0.000011
770.00 0.000012 0.000011
780.00 0.000012 0.000010
790.00 0.000011 0.000010
800.00 0.000010 0.000009
810.00 0.000010 0.000009
820.00 0.000009 0.000009
830.00 0.000009 0.000009
840.00 0.000008 0.000008
850.00 0.000008 0.000008
860.00 0.000007 0.000008
870.00 0.000007 0.000008
880.00 0.000007 0.000007
890.00 0.000006 0.000007
900.00 0.000006 0.000007
910.00 0.000006 0.000007
920.00 0.000005 0.000007
930.00 0.000005 0.000007
940.00 0.000005 0.000006
950.00 0.000005 0.000006
960.00 0.000005 0.000006
970.00 0.000004 0.000006
980.00 0.000004 0.000006
990.00 0.000004 0.000006
1000.00 0.000004 0.000006
1010.00 0.000004 0.000006
1020.00 0.000003 0.000005
1030.00 0.000003 0.000005
1040.00 0.000003 0.000005
1050.00 0.000003 0.000005
1060.00 0.000003 0.000005
1070.00 0.000003 0.000005
1080.00 0.000003 0.000005
1090.00 0.000003 0.000005
1100.00 0.000002 0.000005
1110.00 0.000002 0.000005
1120.00 0.000002 0.000005
1130.00 0.000002 0.000005
1140.00 0.000002 0.000004
1150.00 0.000002 0.000004
1160.00 0.000002 0.000004
1170.00 0.000002 0.000004
1180.00 0.000002 0.000004
1190.00 0.000002 0.000004
1200.00 0.000002 0.000004
