Mie Scattering and Absorption for 15Au_85Ag 20nm Sphere
Wavelength(nm)  Scattering_Cross(µm²)  Absorption_Cross(µm²)
270.00 0.000002 0.000211
280.00 0.000002 0.000196
290.00 0.000002 0.000182
300.00 0.000001 0.000170
310.00 0.000001 0.000160
320.00 0.000001 0.000153
330.00 0.000001 0.000147
340.00 0.000000 0.000143
350.00 0.000000 0.000161
360.00 0.000001 0.000224
370.00 0.000002 0.000366
380.00 0.000006 0.000619
390.00 0.000009 0.000709
400.00 0.000007 0.000421
410.00 0.000004 0.000211
420.00 0.000003 0.000116
430.00 0.000002 0.000070
440.00 0.000002 0.000047
450.00 0.000001 0.000033
460.00 0.000001 0.000024
470.00 0.000001 0.000019
480.00 0.000001 0.000015
490.00 0.000001 0.000012
500.00 0.000000 0.000010
510.00 0.000000 0.000008
520.00 0.000000 0.000007
530.00 0.000000 0.000006
540.00 0.000000 0.000005
550.00 0.000000 0.000005
560.00 0.000000 0.000004
570.00 0.000000 0.000004
580.00 0.000000 0.000004
590.00 0.000000 0.000003
600.00 0.000000 0.000003
610.00 0.000000 0.000003
620.00 0.000000 0.000002
630.00 0.000000 0.000002
640.00 0.000000 0.000002
650.00 0.000000 0.000002
660.00 0.000000 0.000002
670.00 0.000000 0.000002
680.00 0.000000 0.000002
690.00 0.000000 0.000002
700.00 0.000000 0.000002
710.00 0.000000 0.000001
720.00 0.000000 0.000001
730.00 0.000000 0.000001
740.00 0.000000 0.000001
750.00 0.000000 0.000001
760.00 0.000000 0.000001
770.00 0.000000 0.000001
780.00 0.000000 0.000001
790.00 0.000000 0.000001
800.00 0.000000 0.000001
810.00 0.000000 0.000001
820.00 0.000000 0.000001
830.00 0.000000 0.000001
840.00 0.000000 0.000001
850.00 0.000000 0.000001
860.00 0.000000 0.000001
870.00 0.000000 0.000001
880.00 0.000000 0.000001
890.00 0.000000 0.000001
900.00 0.000000 0.000001
910.00 0.000000 0.000001
920.00 0.000000 0.000001
930.00 0.000000 0.000001
940.00 0.000000 0.000001
950.00 0.000000 0.000001
960.00 0.000000 0.000001
970.00 0.000000 0.000001
980.00 0.000000 0.000001
990.00 0.000000 0.000001
1000.00 0.000000 0.000001
1010.00 0.000000 0.000001
1020.00 0.000000 0.000000
1030.00 0.000000 0.000000
1040.00 0.000000 0.000000
1050.00 0.000000 0.000000
1060.00 0.000000 0.000000
1070.00 0.000000 0.000000
1080.00 0.000000 0.000000
1090.00 0.000000 0.000000
1100.00 0.000000 0.000000
1110.00 0.000000 0.000000
1120.00 0.000000 0.000000
1130.00 0.000000 0.000000
1140.00 0.000000 0.000000
1150.00 0.000000 0.000000
1160.00 0.000000 0.000000
1170.00 0.000000 0.000000
1180.00 0.000000 0.000000
1190.00 0.000000 0.000000
1200.00 0.000000 0.000000
